LAD19CD,Name,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
E07000175,Newark and Sherwood,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000176,Rushcliffe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000177,Cherwell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000178,Oxford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000179,South Oxfordshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000180,Vale of White Horse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000181,West Oxfordshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000187,Mendip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000188,Sedgemoor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000189,South Somerset,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000192,Cannock Chase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000193,East Staffordshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000194,Lichfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000195,Newcastle-under-Lyme,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000196,South Staffordshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000197,Stafford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000198,Staffordshire Moorlands,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000199,Tamworth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000200,Babergh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000202,Ipswich,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000203,Mid Suffolk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000207,Elmbridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000208,Epsom and Ewell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000209,Guildford,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000210,Mole Valley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000211,Reigate and Banstead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000212,Runnymede,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000213,Spelthorne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000214,Surrey Heath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000215,Tandridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000216,Waverley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000217,Woking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000218,North Warwickshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000219,Nuneaton and Bedworth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000220,Rugby,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000221,Stratford-on-Avon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000222,Warwick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000223,Adur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000224,Arun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000225,Chichester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000226,Crawley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000227,Horsham,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000228,Mid Sussex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000229,Worthing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000234,Bromsgrove,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000235,Malvern Hills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000236,Redditch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000237,Worcester,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000238,Wychavon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000239,Wyre Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000240,St Albans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000241,Welwyn Hatfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000242,East Hertfordshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000243,Stevenage,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000244,East Suffolk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000245,West Suffolk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000246,Somerset West and Taunton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E08000001,Bolton,NA,NA,NA,NA,0.35,0.7,2.1,5.26,13.67,53.96,79.55,84.1,73.24,70.78,43.1,42.4,38.55,30.49,27.68,15.07,16.12,23.83,19.97,16.12,16.12,14.37,23.83,29.44,25.58,19.27,72.54,153.48,215.51,235.83,180.12
E08000002,Bury,NA,NA,NA,NA,1.58,0.53,1.58,8.94,28.4,48.92,84.69,89.95,66.28,59.97,35.77,43.13,76.8,34.19,33.14,26.83,12.62,7.36,10.52,3.68,11.05,14.73,18.41,25.25,33.67,37.35,28.4,70.49,98.37,188.31,166.75
E08000003,Manchester,NA,NA,NA,NA,NA,0.73,2.56,5.11,22.83,41.27,66.83,49.12,55.15,42.18,42.91,39.99,36.16,28.3,21.55,21,21.55,18.63,14.24,14.06,14.61,25.38,35.24,38.71,49.67,43.83,44.37,69.21,83.45,174.21,200.32
E08000004,Oldham,NA,NA,NA,NA,NA,1.7,2.55,12.73,33.53,51.78,105.25,75.12,58.57,64.51,59.84,44.99,42.44,49.23,33.95,56.45,38.62,31.41,20.8,16.55,19.52,58.14,62.81,106.1,87.43,58.57,65.36,67.91,117.56,181.22,150.24
E08000005,Rochdale,NA,NA,NA,NA,NA,NA,2.27,9.09,32.73,44.55,70,66.36,59.09,40.91,47.73,46.36,47.73,40.45,46.82,40.91,53.64,37.73,34.09,34.09,47.27,35.91,31.36,45.45,35.91,43.18,44.55,69.55,94.09,148.18,150.91
E08000006,Salford,NA,NA,NA,NA,NA,NA,1.57,16.12,37.73,53.06,70.75,73.9,64.07,53.85,30.66,20.44,20.44,15.72,16.12,13.76,10.22,8.25,8.65,14.94,11.4,22.01,29.09,24.76,38.52,27.91,40.88,77.04,98.66,146.61,146.22
E08000007,Stockport,NA,NA,NA,NA,0.34,0.34,3.43,12.68,23.99,63.41,72.32,72.66,69.23,65.12,46.61,33.59,31.19,14.74,13.02,7.88,12.68,7.2,7.88,3.77,7.88,17.14,25.7,27.08,19.19,13.37,10.97,32.9,46.61,83.28,76.77
E08000008,Tameside,NA,NA,NA,NA,NA,0.44,5.77,11.55,21.31,45.74,51.07,55.95,47.07,61.28,44.85,77.71,79.49,37.74,36.41,32.42,33.75,17.76,13.32,8.88,6.22,16.43,28.42,38.19,27.53,32.86,38.63,75.49,110.13,138.55,133.22
E08000009,Trafford,NA,NA,NA,NA,NA,1.69,4.65,12.69,29.19,63.04,60.08,51.19,53.73,51.61,33,40.61,42.73,30.04,17.77,16.92,10.15,3.81,6.77,5.92,11,38.92,30.04,24.96,24.96,20.73,39.77,33.42,47.38,69.81,105.77
E08000010,Wigan,NA,NA,NA,NA,NA,0.92,0.92,3.07,19.93,42.93,62.25,88.63,114.69,92.61,72.37,54.89,41.4,20.85,11.65,10.73,5.52,4.91,3.07,3.68,3.99,7.97,7.05,7.67,9.81,12.57,13.19,38.33,50.29,121.13,125.43
E08000011,Knowsley,NA,NA,NA,NA,NA,NA,2.01,5.35,34.1,86.25,88.25,88.25,87.58,88.25,53.49,30.75,26.74,17.38,8.02,8.69,6.02,21.39,12.03,3.34,3.34,3.34,9.36,16.05,10.7,5.35,12.03,50.81,110.32,205.92,246.71
E08000012,Liverpool,NA,NA,NA,NA,NA,1.01,1.82,11.92,38.6,68.31,74.57,56.18,54.77,53.15,30.31,28.29,19.81,16.98,8.49,6.26,6.47,7.88,10.51,4.24,3.23,8.89,13.54,11.92,13.34,17.99,17.18,57.19,114.79,199.67,239.28
E08000013,St. Helens,NA,NA,NA,NA,NA,NA,1.67,6.11,45.54,97.2,72.2,88.86,129.41,74.42,32.21,43.32,23.33,16.11,8.33,8.33,6.66,6.66,2.78,1.67,1.67,2.78,3.89,15.55,9.44,10.55,6.66,50.54,104.97,128.85,199.95
E08000014,Sefton,NA,NA,NA,NA,NA,NA,2.54,5.08,30.14,78.43,73.71,79.52,64.63,57.74,40.67,30.5,27.23,14.89,10.89,11.62,8.35,5.45,5.08,6.9,7.99,6.17,3.63,7.26,13.44,10.89,16.7,37.4,58.1,122.37,167.03
E08000015,Wirral,NA,NA,NA,NA,0.31,0.62,1.55,4.02,25.99,71.77,85.7,82.91,62.18,50.43,58.78,52.59,35.89,28.15,19.49,14.85,18.87,8.66,3.4,4.33,2.47,4.02,5.57,3.71,5.26,9.59,30.32,66.52,103.64,155.92,142.31
E08000016,Barnsley,NA,NA,NA,NA,NA,1.22,1.63,8.97,41.6,45.27,57.91,60.77,62.81,90.54,59.95,59.54,42.01,39.15,43.64,44.45,55.06,39.97,19.17,10.6,14.27,5.71,13.05,13.46,23.25,8.56,8.56,33.03,26.51,32.63,47.31
E08000017,Doncaster,NA,NA,NA,NA,NA,NA,0.64,6.76,22.86,27.05,25.44,44.12,70.52,82.76,57,69.88,52.17,54.1,45.08,27.05,17.39,21.25,12.88,7.73,5.47,3.22,1.93,4.83,3.22,3.86,3.22,11.27,23.51,51.84,40.25
E08000018,Rotherham,NA,NA,NA,NA,NA,0.38,1.51,8.69,37.78,49.5,49.5,68.01,70.28,82.74,45.72,44.96,58.56,40.05,38.16,28.71,34.38,27.96,22.67,16.62,24.56,11.33,12.09,15.49,18.51,6.05,11.33,30.23,43.07,60.83,72.92
E08000019,Sheffield,NA,NA,NA,NA,0.17,1.72,4.12,30.39,63.35,77.6,62.32,70.39,66.44,65.75,37.77,30.9,25.75,27.3,24.89,29.53,21.12,25.41,17.17,14.08,14.94,17.17,14.08,17,18.03,12.19,20.94,38.28,54.25,61.12,82.92
E08000021,Newcastle upon Tyne,NA,NA,NA,NA,NA,1.33,3,11.99,45.64,67.96,71.95,67.29,55.96,53.63,35.64,25.98,14.66,23.65,7.99,8.66,5.33,3.66,2.66,3.33,3.66,0.67,4,5.33,15.66,15.32,17.32,51.63,67.96,162.23,250.5
E08000022,North Tyneside,NA,NA,NA,NA,NA,0.49,2.43,6.8,25.73,61.17,59.71,61.65,48.55,42.72,41.75,31.56,18.45,12.14,10.68,10.19,4.85,2.91,1.46,2.43,1.94,2.43,1.46,3.88,6.8,5.83,10.68,37.87,50.49,98.07,126.22
E08000023,South Tyneside,NA,NA,NA,NA,NA,NA,0.67,4.66,17.3,62.56,74.53,104.48,101.82,90.51,55.24,55.9,30.61,15.31,6.65,5.32,NA,1.33,1.33,2.66,0.67,2.66,2,3.99,2.66,12.64,46.58,61.23,99.16,200.31,165.71
E08000024,Sunderland,NA,NA,NA,NA,NA,0.36,0.72,5.77,24.87,107.78,115.35,104.18,82.55,79.66,49.38,24.15,19.1,8.29,5.77,3.24,1.8,1.8,0.72,2.52,2.88,1.44,3.6,7.57,7.21,7.57,8.65,74.62,86.15,140.58,172.66
E08000025,Birmingham,NA,NA,NA,NA,0.09,0.26,4.47,18.75,47.49,61.5,35.48,50.12,46.52,37.15,26.11,22.43,15.86,13.76,9.55,8.59,9.81,6.92,6.13,7.01,13.05,13.32,12.62,22.78,31.1,24.97,31.19,80.87,88.49,121.7,119.94
E08000026,Coventry,NA,NA,NA,NA,NA,0.82,1.09,9.54,30.81,40.9,36.81,32.44,45.8,42.8,35.44,28.08,21.27,11.45,6.54,6,6.27,1.36,4.09,2.73,6.82,10.36,14.72,15.54,23.17,12,17.72,27.81,36.53,55.89,62.16
E08000027,Dudley,NA,NA,NA,NA,NA,0.31,4.37,14.66,38.99,50.84,37.74,54.89,48.03,51.77,24.33,27.13,15.91,11.23,12.48,4.05,4.05,2.81,3.12,2.18,1.25,5.3,3.43,5.61,5.61,7.49,10.92,24.64,28.69,40.55,44.6
E08000028,Sandwell,NA,NA,NA,NA,NA,NA,4.58,17.72,41.85,64.45,50.09,57.73,55.29,50.09,30.55,30.24,29.02,17.11,14.05,18.02,7.33,5.19,3.97,8.55,23.83,32.68,18.63,25.35,24.13,21.38,27.49,41.85,64.45,95.91,90.11
E06000059,Dorset,NA,NA,NA,NA,NA,NA,2.12,4.52,10.62,18.59,19.92,14.87,21.25,32.94,11.95,5.84,5.58,6.11,1.33,0.8,1.06,1.06,0.8,1.86,1.33,0.8,1.86,2.12,2.66,3.98,2.39,10.36,6.64,5.31,7.7
E07000004,Aylesbury Vale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000005,Chiltern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000006,South Bucks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000007,Wycombe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000008,Cambridge,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000009,East Cambridgeshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000010,Fenland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000011,Huntingdonshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000012,South Cambridgeshire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000026,Allerdale,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000027,Barrow-in-Furness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E07000028,Carlisle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
